id,name,category,price,rating,country,created_date,rooms_available,reviews_count,rejection_reason
11480,Chandler and Sons,Hostel,,4.8,UAE,1985-03-07,77.0,1904,Invalid price
11481,Hahn LLC,Business,,1.4,USA,2025-09-03,200.0,763,Invalid price
11484,,Budget,583.01,2.7,USA,2024-04-28,422.0,2999,Missing name
11507,,Hostel,,1.3,FRANCE,2023-03-31,165.0,3799,Missing name; Invalid price
11508,,Business,,-1.0,FRANCE,2023-11-30,120.0,1039,Missing name; Invalid price; Invalid rating
11516,"Scott, Mcknight and Pham",Budget,1946.93,-1.0,UK,2024-10-12,370.0,3095,Invalid rating
11518,Gray-Carter,Luxury,,2.5,INDIA,2024-04-26,328.0,2871,Invalid price
11531,Powell-Mosley,,263.19,2.8,FRANCE,2025-08-08,390.0,4862,Invalid category
11532,,Hostel,924.31,4.1,INDIA,2009-11-07,394.0,1410,Missing name
11550,,Boutique,,3.0,AUSTRALIA,2024-02-25,11.0,3311,Missing name; Invalid price
11559,"Fuller, Vargas and Rodriguez",Hostel,561.17,99.0,UAE,2024-05-09,57.0,4052,Invalid rating
11572,,Hostel,1607.75,3.7,GERMANY,2025-12-09,12.0,960,Missing name
11573,"Holmes, Reese and Anderson",Luxury,1175.43,,FRANCE,2024-04-04,349.0,1347,Invalid rating
11575,,Hostel,638.16,4.9,FRANCE,2025-05-02,377.0,4461,Missing name
11580,,Budget,1019.39,4.6,GERMANY,2025-11-05,163.0,2565,Missing name
11582,"Gonzalez, Turner and Rose",Hostel,,3.4,UAE,2024-05-05,395.0,3913,Invalid price
11586,Dunlap Inc,,1964.62,4.3,INDIA,2024-12-08,324.0,3032,Invalid category
11591,"Hammond, Moreno and Vasquez",Boutique,,3.0,UK,2023-05-24,414.0,2418,Invalid price
11598,"Novak, Roach and Rodriguez",,197.72,4.1,INDIA,2024-02-14,192.0,257,Invalid category
11603,Powell PLC,,860.9,4.9,AUSTRALIA,2025-05-26,172.0,2874,Invalid category
11604,,Hostel,139.8,3.7,INDIA,1995-06-23,91.0,4095,Missing name
11608,Webb Ltd,Hostel,826.65,99.0,USA,2025-09-17,124.0,3776,Invalid rating
11627,"Cortez, Case and Glass",Resort,,3.9,USA,2013-03-10,366.0,1783,Invalid price
11639,"Herring, Mckenzie and Austin",Business,,2.9,GERMANY,2023-09-23,155.0,4438,Invalid price
11657,,Business,649.44,4.0,UK,2024-04-19,204.0,3042,Missing name
11673,,Luxury,1983.64,4.3,FRANCE,2023-05-09,479.0,3304,Missing name
11677,Jones-Wolfe,Hostel,,4.2,INDIA,2025-12-06,102.0,3076,Invalid price
11691,,Budget,845.83,3.9,FRANCE,2023-05-26,66.0,1917,Missing name
11715,Burgess-Neal,Business,869.46,-1.0,FRANCE,2023-04-12,420.0,192,Invalid rating
11716,,Resort,303.61,2.4,UAE,2024-09-08,177.0,298,Missing name
11720,"Jackson, Mosley and Flynn",Resort,,2.6,USA,2024-04-24,335.0,4974,Invalid price
11722,Ellis-Fischer,,977.55,-1.0,INDIA,2025-07-14,376.0,2620,Invalid rating; Invalid category
11725,Weeks Ltd,Budget,1694.1,99.0,FRANCE,2025-05-07,25.0,4282,Invalid rating
11726,,Luxury,1402.72,3.7,INDIA,2023-05-12,472.0,4696,Missing name
11733,Martin-Perry,,1418.43,2.1,USA,2012-09-27,74.0,2632,Invalid category
11740,,Business,1118.78,1.3,USA,2025-04-22,148.0,330,Missing name
11745,,Business,821.49,4.6,USA,2025-01-09,243.0,2546,Missing name
11747,,Budget,502.32,3.9,FRANCE,2024-06-08,32.0,4715,Missing name
11748,,Luxury,1852.73,4.1,UK,2023-05-02,,3105,Missing name
11754,Mccoy Group,Budget,655.84,,GERMANY,2025-08-20,441.0,44,Invalid rating
11772,Miller Inc,Hostel,,2.5,JAPAN,1976-09-25,53.0,3110,Invalid price
11779,"Tanner, Bradshaw and Holmes",Business,1864.51,-1.0,USA,2024-10-20,54.0,4892,Invalid rating
11790,"Chen, Mccarthy and Lewis",Hostel,1247.42,,AUSTRALIA,2023-03-09,199.0,4094,Invalid rating
11792,Williamson Ltd,,1975.04,2.7,FRANCE,2023-04-09,142.0,2632,Invalid category
11797,Holland-Weber,Budget,36.51,,FRANCE,2023-12-23,373.0,1359,Invalid rating
11805,"Acevedo, Mendoza and Doyle",Boutique,,3.5,UK,2024-04-09,351.0,948,Invalid price
11806,Brown Group,Luxury,,3.1,FRANCE,2025-08-02,415.0,1752,Invalid price
11822,Bryant and Sons,Luxury,903.0,-1.0,JAPAN,2026-02-11,253.0,1015,Invalid rating
11832,,Business,1426.77,1.8,FRANCE,2023-07-31,127.0,2462,Missing name
11835,"Powell, Nguyen and Porter",,394.85,1.4,JAPAN,2023-05-12,314.0,3250,Invalid category
11836,"Sanchez, Reese and Garza",Budget,,2.6,USA,2025-05-28,79.0,2542,Invalid price
11855,"Castro, Pearson and Mckee",,123.43,3.4,AUSTRALIA,2025-01-13,364.0,1326,Invalid category
11862,,Boutique,1557.55,3.2,FRANCE,1980-11-28,472.0,2003,Missing name
11863,"Mccullough, Garcia and Pena",Luxury,,4.0,GERMANY,2025-11-01,165.0,3508,Invalid price
11873,Hill PLC,Budget,1644.91,,GERMANY,2025-06-25,221.0,1591,Invalid rating
11878,"Reed, Caldwell and Dean",Budget,,2.1,USA,2025-07-15,408.0,2651,Invalid price
11886,Noble LLC,Hostel,1514.65,,FRANCE,1983-07-19,391.0,789,Invalid rating
11887,,Hostel,811.8,3.9,INDIA,2024-12-18,443.0,4127,Missing name
11894,"Smith, Wilkins and Singleton",Resort,146.81,99.0,AUSTRALIA,2023-09-24,466.0,1311,Invalid rating
11912,,Luxury,815.1,1.1,USA,2023-03-05,360.0,3536,Missing name
11918,Jones LLC,Business,,2.2,INDIA,2025-07-03,138.0,849,Invalid price
11921,,Luxury,1669.89,4.9,FRANCE,2025-06-07,1.0,4133,Missing name
11923,,Boutique,1318.25,3.4,UAE,2025-06-09,173.0,1913,Missing name
11925,Garcia-Robinson,Resort,240.49,,USA,2024-04-29,62.0,1123,Invalid rating
11935,,Business,701.18,4.6,USA,2026-02-22,237.0,1591,Missing name
11940,Johnson-Hubbard,Resort,464.15,-1.0,FRANCE,2024-03-28,280.0,3357,Invalid rating
11942,,Resort,311.25,3.5,GERMANY,1987-06-25,140.0,171,Missing name
11945,"Watson, Graham and Mcneil",Hostel,,5.0,AUSTRALIA,2024-12-03,444.0,853,Invalid price
11948,Hamilton-Olson,Luxury,449.28,,UK,2023-05-18,24.0,3359,Invalid rating
11949,"Nguyen, Diaz and Mccann",Budget,,2.3,USA,2023-06-06,,2460,Invalid price
11956,,Luxury,1745.11,2.0,JAPAN,2024-03-20,54.0,1470,Missing name
11957,Smith LLC,Hostel,,4.6,UAE,2023-10-14,431.0,993,Invalid price
11965,Morgan-Hunter,Hostel,,3.2,INDIA,2025-05-22,197.0,2370,Invalid price
11970,Esparza-Sanchez,Boutique,1757.15,99.0,UK,2023-12-16,456.0,223,Invalid rating
11978,"Sanchez, White and Walter",Hostel,147.96,99.0,FRANCE,2024-05-14,,4466,Invalid rating
11982,,Hostel,537.33,3.5,JAPAN,2025-12-08,377.0,661,Missing name
11994,,Business,1792.0,4.6,USA,2024-08-21,223.0,765,Missing name
12000,Lopez-Diaz,Budget,949.03,,GERMANY,2025-03-09,418.0,1231,Invalid rating
